ID,Title,Year,Journal,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929318799,"Set selection dynamical system neural networks with partial memories, with applications to Sudoku and KenKen puzzles.",2015,Evolutionary Computation,B. Boreland,G. Clement,H. Kunze,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929303281,Multistability in a class of stochastic delayed Hopfield neural networks.,2015,Evolutionary Computation,Wu-Hua Chen,Shixian Luo,Xiaomei Lu,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84930227037,Analysis of connectivity in NeuCube spiking neural network models trained on EEG data for the understanding of functional changes in the brain: A case study on opiate dependence treatment.,2015,Evolutionary Computation,Elisa Capecci,Nikola Kasabov,Grace Y. Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84930201398,Global asymptotical ω-periodicity of a fractional-order non-autonomous neural networks.,2015,Evolutionary Computation,Boshan Chen,Jiejie Chen,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84930193699,The transfer function of neuron spike.,2015,Evolutionary Computation,Igor Palmieri,Luiz H. A. Monteiro,Maria D. Miranda,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84930193887,Periodic synchronization control of discontinuous delayed networks by using extended Filippov-framework.,2015,Evolutionary Computation,Zuowei Cai,Lihong Huang,Zhenyuan Guo,Lingling Zhang,Xuting Wan,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929580421,Accuracy of latent-variable estimation in Bayesian semi-supervised learning.,2015,Evolutionary Computation,Keisuke Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84930196754,Asymptotic accuracy of Bayesian estimation for a single latent variable.,2015,Evolutionary Computation,Keisuke Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84977865380,Finite-time synchronization for memristor-based neural networks with time-varying delays.,2015,Evolutionary Computation,Abdujelil Abdurahman,Haijun Jiang,Zhidong Teng,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84930670819,Real-time human action classification using a dynamic neural model.,2015,Evolutionary Computation,Zhibin Yu,Minho Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84931272659,Convergence analysis of an augmented algorithm for fully complex-valued neural networks.,2015,Evolutionary Computation,Dongpo Xu,Huisheng Zhang,Danilo P. Mandic,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84931268878,Improving nonlinear modeling capabilities of functional link adaptive filters.,2015,Evolutionary Computation,Danilo Comminiello,Michele Scarpiniti,Simone Scardapane,Raffaele Parisi,Aurelio Uncini,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84931291727,"Many regression algorithms, one unified model: A review.",2015,Evolutionary Computation,Freek Stulp,Olivier Sigaud,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84935918088,L1-norm locally linear representation regularization multi-source adaptation learning.,2015,Evolutionary Computation,Jianwen Tao,Shiting Wen,Wenjun Hu,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84936131635,A new robust model of one-class classification by interval-valued training data using the triangular kernel.,2015,Evolutionary Computation,Lev V. Utkin,Anatoly I. Chekh,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84936773622,Optimized face recognition algorithm using radial basis function neural networks and its practical applications.,2015,Evolutionary Computation,Sung-Hoon Yoo,Sung-Kwun Oh,Witold Pedrycz,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84934975605,Locality preserving score for joint feature weights learning.,2015,Evolutionary Computation,Hui Yan,Jian Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84936878118,Finite-time boundedness and stabilization of uncertain switched neural networks with time-varying delay.,2015,Evolutionary Computation,Yuanyuan Wu,Jinde Cao,Abdulaziz Alofi,Abdullah Al-Mazrooei,Ahmed M. Elaiw,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84947710449,Discriminative clustering via extreme learning machine.,2015,Evolutionary Computation,Gao Huang,Tianchi Liu,Yan Yang,Zhiping Lin,Shiji Song,Cheng Wu,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84934342713,Realization problem of multi-layer cellular neural networks.,2015,Evolutionary Computation,Jung-Chao Ban,Chih-Hung Chang,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84936853614,"Real-time, adaptive machine learning for non-stationary, near chaotic gasoline engine combustion time series.",2015,Evolutionary Computation,Adam Vaughan,Stanislav V. Bohac,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84937833653,Impulsive synchronization of Markovian jumping randomly coupled neural networks with partly unknown transition probabilities via multiple integral approach.,2015,Evolutionary Computation,A. Chandrasekar,R. Rakkiyappan,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84937927040,Near-Bayesian Support Vector Machines for imbalanced data classification with equal or unequal misclassification costs.,2015,Evolutionary Computation,Shounak Datta,Swagatam Das,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84937875004,Robustness analysis of uncertain dynamical neural networks with multiple time delays.,2015,Evolutionary Computation,Sibel Senan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84938089442,Non-parametric temporal modeling of the hemodynamic response function via a liquid state machine.,2015,Evolutionary Computation,Paolo Avesani,Hananel Hazan,Ester Koilis,Larry M. Manevitz,Diego Sona,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-85010634439,Finite time stabilization of delayed neural networks.,2015,Evolutionary Computation,Leimin Wang,Yi Shen,Zhixia Ding,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84939209410,Matrix measure method for global exponential stability of complex-valued recurrent neural networks with time-varying delays.,2015,Evolutionary Computation,Weiqiang Gong,Jinling Liang,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84939151479,Maximum margin semi-supervised learning with irrelevant data.,2015,Evolutionary Computation,Haiqin Yang,Kaizhu Huang,Irwin King,Michael R. Lyu,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84939541134,Towards dropout training for convolutional neural networks.,2015,Evolutionary Computation,Haibing Wu,Xiaodong Gu,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84939541134,Complex Rotation Quantum Dynamic Neural Networks (CRQDNN) using Complex Quantum Neuron (CQN): Applications to time series prediction.,2015,Evolutionary Computation,Yiqian Cui,Junyou Shi,Zili Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84939500578,Multistability of memristive Cohen-Grossberg neural networks with non-monotonic piecewise linear activation functions and time-varying delays.,2015,Evolutionary Computation,Xiaobing Nie,Wei Xing Zheng,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84939485216,Stability and synchronization of memristor-based fractional-order delayed neural networks.,2015,Evolutionary Computation,Liping Chen,Ranchao Wu,Jinde Cao,Jia-Bao Liu,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940030195,A novel multivariate performance optimization method based on sparse coding and hyper-predictor learning.,2015,Evolutionary Computation,Jiachen Yang,Zhiyong Ding,Fei Guo,Huogen Wang,Nick Hughes,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940040543,Novel conditions on exponential stability of a class of delayed neural networks with state-dependent switching.,2015,Evolutionary Computation,Guodong Zhang,Yi Shen,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940021490,Cost-efficient FPGA implementation of basal ganglia and their Parkinsonian analysis.,2015,Evolutionary Computation,Shuangming Yang,Jiang Wang,Shunan Li,Bin Deng,Xile Wei,Haitao Yu,Huiyan Li,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940022816,OCReP: An Optimally Conditioned Regularization for pseudoinversion based neural training.,2015,Evolutionary Computation,Rossella Cancelliere,Mario Gai,Patrick Gallinari,Luca Rubini,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940391602,Incremental multi-class semi-supervised clustering regularized by Kalman filtering.,2015,Evolutionary Computation,Siamak Mehrkanoon,Oscar Mauricio Agudelo,Johan A. K. Suykens,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940373491,Synchronization of neural networks with stochastic perturbation via aperiodically intermittent control.,2015,Evolutionary Computation,Wei Zhang,Chuandong Li,Tingwen Huang,Mingqing Xiao,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940535843,A new computational account of cognitive control over reinforcement-based decision-making: Modeling of a probabilistic learning task.,2015,Evolutionary Computation,Sareh Zendehrouh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940745882,Long-range cortical connections give rise to a robust velocity map of V1.,2015,Evolutionary Computation,Phillip Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84941094207,Towards biological plausibility of electronic noses: A spiking neural network based approach for tea odour classification.,2015,Evolutionary Computation,Sankho Turjo Sarkar,Amol P. Bhondekar,Martin Macas,Ritesh Kumar,Rishemjit Kaur,Anupma Sharma,Ashu Gulati,Amod Kumar,,,,,,,,,,,,,,,,,,,,
2-s2.0-84941097144,Reinforcement learning solution for HJB equation arising in constrained optimal control problem.,2015,Evolutionary Computation,Biao Luo,Huai-Ning Wu,Tingwen Huang,Derong Liu,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84941079190,Neural networks with non-uniform embedding and explicit validation phase to assess Granger causality.,2015,Evolutionary Computation,Alessandro Montalto,Sebastiano Stramaglia,Luca Faes,Giovanni Tessitore,Roberto Prevete,Daniele Marinazzo,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84941278140,Fuzzy wavelet plus a quantum neural network as a design base for power system stability enhancement.,2015,Evolutionary Computation,Soheil Ganjefar,Morteza Tofighi,Hamidreza Karami,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84941275691,Investigation on Amari's dynamical neural field with global constant inhibition.,2015,Evolutionary Computation,Dequan Jin,Jigen Peng,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84942511620,Consensus analysis of networks with time-varying topology and event-triggered diffusions.,2015,Evolutionary Computation,Yujuan Han,Wenlian Lu,Tianping Chen,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84942565230,Prediction of telephone calls load using Echo State Network with exogenous variables.,2015,Evolutionary Computation,Filippo Maria Bianchi,Simone Scardapane,Aurelio Uncini,Antonello Rizzi,Alireza Sadeghian,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84943528698,Budget constrained non-monotonic feature selection.,2015,Evolutionary Computation,Haiqin Yang,Zenglin Xu,Michael R. Lyu,Irwin King,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84962274133,Neurobiologically Inspired Robotics: Enhanced Autonomy through Neuromorphic Cognition.,2015,Evolutionary Computation,Jeffrey L. Krichmar,Jörg Conradt,Minoru Asada,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84962274133,Choice reaching with a LEGO arm robot (CoRLEGO): The motor system guides visual attention to movement-relevant information.,2015,Evolutionary Computation,Soeren Strauss,Philip J. W. Woodgate,Saber A. Sami,Dietmar Heinke,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84962269229,Modeling human target reaching with an adaptive observer implemented with dynamic neural fields.,2015,Evolutionary Computation,Farzaneh S. Fard,Paul Hollensen,Dietmar Heinke,Thomas P. Trappenberg,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84951072269,"Generalisation, decision making, and embodiment effects in mental rotation: A neurorobotic architecture tested with a humanoid robot.",2015,Evolutionary Computation,Kristsana Seepanomwan,Daniele Caligiore,Angelo Cangelosi,Gianluca Baldassarre,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84947969392,Bio-inspired homogeneous multi-scale place recognition.,2015,Evolutionary Computation,Zetao Chen,Stephanie M. Lowry,Adam Jacobson,Michael E. Hasselmo,Michael Milford,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84949294191,Goal-oriented robot navigation learning using a multi-scale space representation.,2015,Evolutionary Computation,Martin Llofriu,Gonzalo Tejera,M. Contreras,Tatiana Pelc,Jean-Marc Fellous,Alfredo Weitzenfeld,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84950278440,A GPU-accelerated cortical neural network model for visually guided robot navigation.,2015,Evolutionary Computation,Michael Beyeler,Nicolas Oros,Nikil D. Dutt,Jeffrey L. Krichmar,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84949057466,An embodied biologically constrained model of foraging: from classical and operant conditioning to adaptive real-world behavior in DAC-X.,2015,Evolutionary Computation,Giovanni Maffei,Diogo Santos Pata,Encarni Marcos,Martí Sánchez-Fibla,Paul F. M. J. Verschure,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84951191968,Development of compositional and contextual communicable congruence in robots by using dynamic neural network models.,2015,Evolutionary Computation,Gibeom Park,Jun Tani,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84949293023,Off-line simulation inspires insight: A neurodynamics approach to efficient robot task learning.,2015,Evolutionary Computation,Emanuel Sousa,Wolfram Erlhagen,Flora Ferreira,Estela Bicho,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84949058101,Multimodal emotional state recognition using sequence-dependent deep hierarchical features.,2015,Evolutionary Computation,Pablo Barros,Doreen Jirak,Cornelius Weber,Stefan Wermter,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84945426263,Neuromorphic implementations of neurobiological learning algorithms for spiking neural networks.,2015,Evolutionary Computation,Florian Walter,Florian Röhrbein,Alois Knoll,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84884563786,Modeling the BOLD correlates of competitive neural dynamics.,2014,Evolutionary Computation,James Bonaiuto,Michael A. Arbib,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84957727839,Exponential passivity of memristive neural networks with time delays.,2014,Evolutionary Computation,Ailong Wu,Zhigang Zeng,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84885228129,Multitasking attractor networks with neuronal threshold noise.,2014,Evolutionary Computation,Elena Agliari,Adriano Barra,Andrea Galluzzi,Marco Isopi,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84885228129,"Introduction to Neural Engineering for Motor Rehabilitation, Dario Farina, Winnie Jensen, Metin Akay (Eds.). Wiley-IEEE Press (2013), ISBN: 978-0-470-91673-5.",2014,Evolutionary Computation,Cara E. Stepp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84885467957,Noise tolerance in a Neocognitron-like network.,2014,Evolutionary Computation,Ângelo Cardoso,Andreas Wichert,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84885450128,Biologically relevant neural network architectures for support vector machines.,2014,Evolutionary Computation,Magnus Jändel,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84885736932,A model for the receptive field of retinal ganglion cells.,2014,Evolutionary Computation,Myoung Won Cho,M. Y. Choi,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84886078527,Generalization ability of fractional polynomial models.,2014,Evolutionary Computation,Yunwen Lei,Lixin Ding,Yiming Ding,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84886388184,An adaptive recurrent neural-network controller using a stabilization matrix and predictive inputs to solve a tracking problem under disturbances.,2014,Evolutionary Computation,Michael Fairbank,Shuhui Li,Xingang Fu,Eduardo Alonso,Donald C. Wunsch II,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-85010934291,Projective synchronization for fractional neural networks.,2014,Evolutionary Computation,Juan Yu,Cheng Hu,Haijun Jiang,Xiaolin Fan,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84887337143,A trace ratio maximization approach to multiple kernel-based dimensionality reduction.,2014,Evolutionary Computation,Wenhao Jiang,Korris Fu-Lai Chung,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84887547672,Synchronization stability and firing transitions in two types of class I neuronal networks with short-term plasticity.,2014,Evolutionary Computation,Honghui Zhang,Qingyun Wang,Xiaoyan He,Guanrong Chen,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84887506042,Correcting and combining time series forecasters.,2014,Evolutionary Computation,Paulo Renato A. Firmino,Paulo S. G. de Mattos Neto,Tiago A. E. Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84887566404,Hybrid fault diagnosis of nonlinear systems using neural parameter estimators.,2014,Evolutionary Computation,Eshan Sobhani-Tehrani,Heidar A. Talebi,Khashayar Khorasani,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84887745017,Supervised orthogonal discriminant subspace projects learning for face recognition.,2014,Evolutionary Computation,Yu Chen,Xiaohong Xu,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84887713820,A Bayesian inverse solution using independent component analysis.,2014,Evolutionary Computation,Jouni Puuronen,Aapo Hyvärinen,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84887713820,Direct Kernel Perceptron (DKP): Ultra-fast kernel ELM-based classification with non-iterative closed-form weight calculation.,2014,Evolutionary Computation,Manuel Fernández Delgado,Eva Cernadas,Senén Barro,Jorge Ribeiro,José Neves,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-85013816800,None,2014,Evolutionary Computation,Wei Wu,Qin-wei Fan,Jacek M. Zurada,Jian Wang,Dakun Yang,Yan Liu,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84888770601,A one-layer recurrent neural network for constrained nonsmooth invex optimization.,2014,Evolutionary Computation,Guocheng Li,Zheng Yan,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890227688,Compressed classification learning with Markov chain samples.,2014,Evolutionary Computation,Feilong Cao,Tenghui Dai,Yongquan Zhang,Yuanpeng Tan,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84888796718,Existence and global exponential stability of periodic solution for high-order discrete-time BAM neural networks.,2014,Evolutionary Computation,Ancai Zhang,Jianlong Qiu,Jin-Hua She,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84888799714,Semi-supervised learning of class balance under class-prior change by distribution matching.,2014,Evolutionary Computation,Marthinus Christoffel du Plessis,Masashi Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84888771122,Cellular computational networks - A scalable architecture for learning the dynamics of large networked systems.,2014,Evolutionary Computation,Bipul Luitel,Ganesh Kumar Venayagamoorthy,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84888793275,Pointwise probability reinforcements for robust statistical inference.,2014,Evolutionary Computation,Benoît Frénay,Michel Verleysen,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84888802656,A linear recurrent kernel online learning algorithm with sparse updates.,2014,Evolutionary Computation,Haijin Fan,Qing Song,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84889686436,Robust support vector machine-trained fuzzy system.,2014,Evolutionary Computation,Yahya Forghani,Hadi Sadoghi Yazdi,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84899925978,Large-scale linear nonparallel support vector machine solver.,2014,Evolutionary Computation,Yingjie Tian,Yuan Ping,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890213568,Finite time convergent learning law for continuous neural networks.,2014,Evolutionary Computation,Isaac Chairez,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890046630,Global Mittag-Leffler stability and synchronization of memristor-based fractional-order neural networks.,2014,Evolutionary Computation,Jiejie Chen,Zhigang Zeng,Ping Jiang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890219380,Feature selection and multi-kernel learning for sparse representation on a manifold.,2014,Evolutionary Computation,Jim Jing-Yan Wang,Halima Bensmail,Xin Gao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890159638,Neural network for solving convex quadratic bilevel programming problems.,2014,Evolutionary Computation,Xing He,Chuandong Li,Tingwen Huang,Chaojie Li,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890843367,A generalized analog implementation of piecewise linear neuron models using CCII building blocks.,2014,Evolutionary Computation,Hamid Soleimani,Arash Ahmadi,Mohammad Bavandpour,Ozra Sharifipoor,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890815133,Stability analysis of switched stochastic neural networks with time-varying delays.,2014,Evolutionary Computation,Xiaotai Wu,Yang Tang,Wenbing Zhang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890844620,Long-term time series prediction using OP-ELM.,2014,Evolutionary Computation,Alexander Grigorievskiy,Yoan Miche,Anne-Mari Ventelä,Eric Séverin,Amaury Lendasse,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84890908612,Least Square Fast Learning Network for modeling the combustion efficiency of a 300WM coal-fired boiler.,2014,Evolutionary Computation,Guoqiang Li,Peifeng Niu,Huaibao Wang,Yongchao Liu,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84897629590,Lagrangian support vector regression via unconstrained convex minimization.,2014,Evolutionary Computation,S. Balasundaram,Deepak Gupta,Kapil,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84891818544,Periodicity and global exponential stability of generalized Cohen-Grossberg neural networks with discontinuous activations and mixed delays.,2014,Evolutionary Computation,Dongshu Wang,Lihong Huang,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84892465495,Pairwise constrained concept factorization for data representation.,2014,Evolutionary Computation,Yangcheng He,Hongtao Lu,Lei Huang,Saining Xie,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84892648137,Construction of a Boolean model of gene and protein regulatory network with memory.,2014,Evolutionary Computation,Meng Yang,Rui Li,Tianguang Chu,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84893050961,Nonsmooth finite-time stabilization of neural networks with discontinuous activations.,2014,Evolutionary Computation,Xiaoyang Liu,Ju H. Park,Nan Jiang,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84949979805,Hybrid extreme rotation forest.,2014,Evolutionary Computation,Borja Ayerdi,Manuel Graña,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84893511689,Policy oscillation is overshooting.,2014,Evolutionary Computation,Paul Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84893643798,"NeuCube: A spiking neural network architecture for mapping, learning and understanding of spatio-temporal brain data.",2014,Evolutionary Computation,Nikola K. Kasabov,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84893667084,Cross-person activity recognition using reduced kernel extreme learning machine.,2014,Evolutionary Computation,Wan-Yu Deng,Qing-Hua Zheng,Zhong-Min Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896719373,Synchronization control of memristor-based recurrent neural networks with perturbations.,2014,Evolutionary Computation,Weiping Wang,Lixiang Li,Haipeng Peng,Jinghua Xiao,Yixian Yang,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896730681,Robust head pose estimation via supervised manifold learning.,2014,Evolutionary Computation,Chao Wang,Xubo Song,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84894038211,Effects of asymmetric coupling and self-coupling on metastable dynamical transient rotating waves in a ring of sigmoidal neurons.,2014,Evolutionary Computation,Yo Horikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84894052735,Generalization performance of Gaussian kernels SVMC based on Markov sampling.,2014,Evolutionary Computation,Jie Xu,Yuan Yan Tang,Bin Zou,Zongben Xu,Luoqing Li,Yang Lu,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84894061021,Assist-as-needed robotic trainer based on reinforcement learning and its application to dart-throwing.,2014,Evolutionary Computation,Chihiro Obayashi,Tomoya Tamei,Tomohiro Shibata,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896739721,Convergence behavior of delayed discrete cellular neural network without periodic coefficients.,2014,Evolutionary Computation,Jinling Wang,Haijun Jiang,Cheng Hu,Tianlong Ma,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84894104405,Kernel learning at the first level of inference.,2014,Evolutionary Computation,Gavin C. Cawley,Nicola L. C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896701451,Similarity preserving low-rank representation for enhanced data representation and effective subspace learning.,2014,Evolutionary Computation,Zhao Zhang,Shuicheng Yan,Ming-Bo Zhao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896724050,Learning using privileged information: SV M+ and weighted SVM.,2014,Evolutionary Computation,Maksim Lapin,Matthias Hein,Bernt Schiele,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896724050,Multiple µ-stability of neural networks with unbounded time-varying delays.,2014,Evolutionary Computation,Lili Wang,Tianping Chen,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896834052,Extreme learning machine for ranking: Generalization analysis and applications.,2014,Evolutionary Computation,Hong Chen,Jiangtao Peng,Yicong Zhou,Luoqing Li,Zhibin Pan,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929025422,Further results on robustness analysis of global exponential stability of recurrent neural networks with time delays and random disturbances.,2014,Evolutionary Computation,Weiwei Luo,Kai Zhong,Song Zhu,Yi Shen,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896101691,Fastest strategy to achieve given number of neuronal firing in theta model.,2014,Evolutionary Computation,Jiaoyan Wang,Qingyun Wang,Guanrong Chen,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896083313,Safe semi-supervised learning based on weighted likelihood.,2014,Evolutionary Computation,Masanori Kawakita,Jun'ichi Takeuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896067474,Matrix measure strategies for stability and synchronization of inertial BAM neural network with time delays.,2014,Evolutionary Computation,Jinde Cao,Ying Wan,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896033434,An improved robust stability result for uncertain neural networks with multiple time delays.,2014,Evolutionary Computation,Sabri Arik,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896077651,Interaction of feedforward and feedback streams in visual cortex in a firing-rate model of columnar computations.,2014,Evolutionary Computation,Tobias Brosch,Heiko Neumann,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896269077,Solving the linear interval tolerance problem for weight initialization of neural networks.,2014,Evolutionary Computation,S. P. Adam,Dimitrios A. Karras,George D. Magoulas,Michael N. Vrahatis,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896290101,Necessary and sufficient condition for multistability of neural networks evolving on a closed hypercube.,2014,Evolutionary Computation,Mauro Di Marco,Mauro Forti,Massimo Grazzini,Luca Pancioni,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896362251,Stable locality sensitive discriminant analysis for image recognition.,2014,Evolutionary Computation,Quanxue Gao,Jingjing Liu,Kai Cui,Hailin Zhang,Xiaogang Wang,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896277702,Global asymptotic stability analysis for delayed neural networks using a matrix-based quadratic convex approach.,2014,Evolutionary Computation,Xian-Ming Zhang,Qing-Long Han,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896496084,Learning invariant object recognition from temporal correlation in a hierarchical network.,2014,Evolutionary Computation,Markus Lessmann,Rolf P. Würtz,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84896524542,Impulsive synchronization schemes of stochastic complex networks with switching topology: Average time approach.,2014,Evolutionary Computation,Chaojie Li,Wenwu Yu,Tingwen Huang,,,,,,,,,,,,,,,,,,,,,,,,,
